STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2020,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.94374100561712,A,Annual,Middle income,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2020,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.141634941101074,A,Annual,North America,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OED,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2020,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.29139995574951,A,Annual,OECD members,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OSS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2020,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.32546270122803,A,Annual,Other small states,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2020,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.2840800285339355,A,Annual,Post-demographic dividend,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2007,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.2610399723053,A,Annual,Late-demographic dividend,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2007,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.08301019668579,A,Annual,Latin America & Caribbean,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2007,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.27280521392822,A,Annual,Latin America & Caribbean (excluding high income),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2007,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.855165123939515,A,Annual,Latin America & Caribbean (IDA & IBRD),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2007,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.41326999664307,A,Annual,Low & middle income,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2007,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.560179948806765,A,Annual,Middle income,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1993,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.50557994842529,A,Annual,Australia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1993,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.27264976501465,A,Annual,Austria,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1993,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,1.69262003898621,A,Annual,Bangladesh,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.26281023025513,A,Annual,Eritrea,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,6.65249013900757,A,Annual,Estonia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.09095001220703,A,Annual,Eswatini,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.16864013671875,A,Annual,Fiji,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,5.87123012542725,A,Annual,Finland,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.08122992515564,A,Annual,Gabon,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,1.56512999534607,A,Annual,"Gambia, The","Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.15512990951538,A,Annual,Georgia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.11037015914917,A,Annual,Ghana,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1999,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.14823007583618,A,Annual,Greece,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EUU,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.793294906616209,A,Annual,European Union,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.1433547018769348,A,Annual,Fragile and conflict affected situations,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HPC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.31281536274069,A,Annual,Heavily indebted poor countries (HIPC),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.793294906616209,A,Annual,High income,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBD,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.04323350069167,A,Annual,IBRD only,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IBT,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.7668691928907796,A,Annual,IDA & IBRD total,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDB,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.1433547018769348,A,Annual,IDA blend,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDX,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.156614387030045,A,Annual,IDA only,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.156614387030045,A,Annual,IDA total,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTE,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.423176978244295,A,Annual,Late-demographic dividend,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.08717467298944,A,Annual,Latin America & Caribbean,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAC,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.08717467298944,A,Annual,Latin America & Caribbean (excluding high income),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.08717467298944,A,Annual,Latin America & Caribbean (IDA & IBRD),"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1995,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,3.60933995246887,A,Annual,Guyana,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1995,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,2.61744999885559,A,Annual,Honduras,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1995,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.84748983383179,A,Annual,Hungary,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1995,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,4.78062009811401,A,Annual,Iceland,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,WB_WDI_SE_XPD_TOTL_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,1995,_Z,RATIO,2,WB_WDI,P1Y,"Government expenditure on education, total (% of GDP)",0,WB_WDI,PU,1.00434994697571,A,Annual,Indonesia,"Government expenditure on education, total (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
